Year,Distance,Engine_capacity(cm3),Price(euro),Age,km_year
2014,30000.0,999.0,8900.0,8,3750.0
2005,33333.0,1124.0,1950.0,17,1960.764705882353
2010,191000.0,1400.0,3800.0,12,15916.666666666666
1994,400000.0,2200.0,1550.0,28,14285.714285714286
1992,20000.0,2000.0,950.0,30,666.6666666666666
2017,132000.0,1500.0,8650.0,5,26400.0
1986,160000.0,2000.0,3000.0,36,4444.444444444444
2009,217000.0,2700.0,7900.0,13,16692.30769230769
2014,202000.0,2200.0,26500.0,8,25250.0
2009,282000.0,1500.0,5500.0,13,21692.30769230769
2007,450000.0,1600.0,2700.0,15,30000.0
2016,199000.0,1422.0,6750.0,6,33166.666666666664
1998,320000.0,1500.0,1350.0,24,13333.333333333334
1994,1000000.0,2500.0,1200.0,28,35714.28571428572
2005,165000.0,200.0,3500.0,17,9705.882352941177
2002,231000.0,1400.0,3250.0,20,11550.0
2013,241000.0,1800.0,9990.0,9,26777.777777777777
2007,260000.0,1400.0,6500.0,15,17333.333333333332
1993,340000.0,1600.0,900.0,29,11724.137931034482
2016,50000.0,1950.0,29500.0,6,8333.333333333334
2019,44000.0,1460.0,24600.0,3,14666.666666666666
1998,22000.0,2200.0,1500.0,24,916.6666666666666
2019,45000.0,2000.0,15200.0,3,15000.0
2011,165000.0,1800.0,10500.0,11,15000.0
1995,230000.0,1600.0,500.0,27,8518.518518518518
2009,177000.0,1400.0,4600.0,13,13615.384615384615
1998,87000.0,1600.0,800.0,24,3625.0
2016,20700.0,1461.0,8000.0,6,3450.0
2009,264714.0,1400.0,3700.0,13,20362.615384615383
2003,235000.0,1900.0,1299.0,19,12368.421052631578
2008,245000.0,2998.0,12300.0,14,17500.0
2007,210000.0,2987.0,7800.0,15,14000.0
1993,250000.0,1500.0,25000.0,29,8620.689655172413
2005,259001.0,2500.0,9499.0,17,15235.35294117647
2011,200000.0,1300.0,6150.0,11,18181.81818181818
1998,330000.0,2200.0,2600.0,24,13750.0
1997,22222.0,1500.0,750.0,25,888.88
2016,104000.0,2800.0,30200.0,6,17333.333333333332
2015,150000.0,1500.0,8300.0,7,21428.571428571428
2012,212000.0,1300.0,7000.0,10,21200.0
2007,240000.0,2000.0,4700.0,15,16000.0
2008,220000.0,1300.0,3200.0,14,15714.285714285714
2002,27000.0,1400.0,1500.0,20,1350.0
2008,78000.0,1500.0,3300.0,14,5571.428571428572
2003,132000.0,1800.0,3100.0,19,6947.368421052632
2010,102000.0,1600.0,3550.0,12,8500.0
2008,125000.0,1400.0,3300.0,14,8928.57142857143
2011,189000.0,1800.0,7300.0,11,17181.81818181818
1986,158000.0,2200.0,600.0,36,4388.888888888889
2008,174000.0,2000.0,4400.0,14,12428.57142857143
2011,132000.0,2000.0,5500.0,11,12000.0
2000,178000.0,2000.0,1150.0,22,8090.909090909091
2013,112000.0,2200.0,10500.0,9,12444.444444444445
2006,145000.0,2000.0,5200.0,16,9062.5
2005,185000.0,1400.0,3499.0,17,10882.35294117647
1990,250000.0,200.0,2100.0,32,7812.5
2008,365000.0,2200.0,10000.0,14,26071.428571428572
2013,130000.0,200.0,13000.0,9,14444.444444444445
2005,331000.0,2200.0,8300.0,17,19470.58823529412
2013,190000.0,1400.0,8500.0,9,21111.11111111111
2016,177720.0,1500.0,11900.0,6,29620.0
2001,298000.0,200.0,2500.0,21,14190.47619047619
1990,44000.0,1300.0,1150.0,32,1375.0
2001,310000.0,1300.0,2700.0,21,14761.904761904761
2015,37000.0,2000.0,20900.0,7,5285.714285714285
2016,54000.0,2000.0,20500.0,6,9000.0
2016,54000.0,2000.0,20500.0,6,9000.0
1995,264000.0,1991.0,4000.0,27,9777.777777777777
2016,38000.0,2500.0,21000.0,6,6333.333333333333
1994,10000.0,1500.0,17000.0,28,357.14285714285717
2007,270000.0,200.0,6600.0,15,18000.0
2006,267000.0,2000.0,6000.0,16,16687.5
2015,127350.0,1798.0,14200.0,7,18192.85714285714
2005,225000.0,2400.0,3500.0,17,13235.29411764706
2009,250000.0,1300.0,4800.0,13,19230.76923076923
2002,255280.0,3000.0,2350.0,20,12764.0
2012,151631.0,1200.0,3900.0,10,15163.1
2008,312000.0,2200.0,5400.0,14,22285.714285714286
2012,155790.0,1500.0,7000.0,10,15579.0
2017,37000.0,1600.0,14650.0,5,7400.0
2018,33000.0,1800.0,13650.0,4,8250.0
2001,215000.0,200.0,4800.0,21,10238.095238095239
2013,16500.0,1400.0,6700.0,9,1833.3333333333333
2002,256000.0,1800.0,4200.0,20,12800.0
2011,171000.0,1500.0,5500.0,11,15545.454545454546
2017,29000.0,1998.0,25000.0,5,5800.0
2012,187000.0,1798.0,10100.0,10,18700.0
2012,75000.0,2400.0,8000.0,10,7500.0
2011,200000.0,1300.0,4200.0,11,18181.81818181818
2012,200000.0,1300.0,6100.0,10,20000.0
2013,188185.0,1395.0,8600.0,9,20909.444444444445
2000,316000.0,1600.0,3900.0,22,14363.636363636364
2000,289000.0,200.0,2500.0,22,13136.363636363636
2006,152369.0,2000.0,8500.0,16,9523.0625
2004,123456.0,1400.0,3800.0,18,6858.666666666667
1997,527123.0,1900.0,3800.0,25,21084.92
2001,320000.0,3000.0,6900.0,21,15238.095238095239
2011,252000.0,1800.0,4200.0,11,22909.090909090908
2016,47300.0,3000.0,21600.0,6,7883.333333333333
1986,40000.0,1600.0,1700.0,36,1111.111111111111
2012,117000.0,1300.0,3500.0,10,11700.0
2013,130000.0,1400.0,4100.0,9,14444.444444444445
1994,375000.0,3200.0,3100.0,28,13392.857142857143
2012,120000.0,2200.0,11400.0,10,12000.0
2012,120000.0,2200.0,8600.0,10,12000.0
2009,150000.0,1400.0,4500.0,13,11538.461538461539
2013,146560.0,1300.0,2600.0,9,16284.444444444445
1994,280000.0,2000.0,2300.0,28,10000.0
2009,197000.0,1500.0,7750.0,13,15153.846153846154
2006,120000.0,2000.0,3000.0,16,7500.0
2008,190000.0,1500.0,2200.0,14,13571.42857142857
2005,350000.0,320.0,4300.0,17,20588.235294117647
1996,145000.0,1400.0,1000.0,26,5576.923076923077
2017,89000.0,898.0,6600.0,5,17800.0
2006,123456.0,2000.0,4500.0,16,7716.0
2006,123456.0,2000.0,5000.0,16,7716.0
2006,123456.0,2200.0,6500.0,16,7716.0
1995,100000.0,1997.0,1313.0,27,3703.703703703704
2018,99000.0,1398.0,8950.0,4,24750.0
1989,18900.0,1300.0,850.0,33,572.7272727272727
2016,145000.0,1500.0,12500.0,6,24166.666666666668
2005,250700.0,1890.0,4500.0,17,14747.058823529413
2008,250000.0,1400.0,6500.0,14,17857.14285714286
2016,144000.0,1500.0,7800.0,6,24000.0
2004,260000.0,2500.0,4550.0,18,14444.444444444445
2007,136000.0,2200.0,4200.0,15,9066.666666666666
2004,125000.0,1400.0,2200.0,18,6944.444444444444
2007,125000.0,1500.0,2200.0,15,8333.333333333334
2002,125000.0,1300.0,1400.0,20,6250.0
2008,102000.0,1400.0,1850.0,14,7285.714285714285
2006,123500.0,1400.0,2800.0,16,7718.75
1995,325000.0,2000.0,3200.0,27,12037.037037037036
2016,84000.0,1600.0,7200.0,6,14000.0
1997,156000.0,1500.0,990.0,25,6240.0
2008,117000.0,1400.0,2100.0,14,8357.142857142857
2011,85000.0,1200.0,3600.0,11,7727.272727272727
2001,235000.0,1800.0,1400.0,21,11190.47619047619
2002,132000.0,2700.0,5200.0,20,6600.0
2005,189000.0,2000.0,3400.0,17,11117.64705882353
2009,123000.0,2000.0,7200.0,13,9461.538461538461
2015,157000.0,1500.0,12990.0,7,22428.571428571428
1998,200000.0,1300.0,800.0,24,8333.333333333334
2013,238000.0,1800.0,8600.0,9,26444.444444444445
1991,999999.0,1600.0,700.0,31,32258.032258064515
2006,205000.0,1600.0,4500.0,16,12812.5
2003,316000.0,2500.0,3000.0,19,16631.57894736842
1996,282700.0,1500.0,900.0,26,10873.076923076924
2010,193000.0,1400.0,7150.0,12,16083.333333333334
1994,417000.0,1500.0,1400.0,28,14892.857142857143
2018,27456.0,998.0,9000.0,4,6864.0
2016,116000.0,2494.0,18900.0,6,19333.333333333332
2017,25862.0,999.0,8700.0,5,5172.4
2017,30610.0,999.0,8500.0,5,6122.0
2018,25380.0,999.0,8900.0,4,6345.0
2017,12882.0,999.0,9200.0,5,2576.4
2017,18900.0,999.0,8900.0,5,3780.0
2018,88000.0,1499.0,15000.0,4,22000.0
2019,22000.0,1600.0,13300.0,3,7333.333333333333
2010,195000.0,3000.0,15800.0,12,16250.0
2007,196000.0,1400.0,4800.0,15,13066.666666666666
2001,146000.0,1400.0,2800.0,21,6952.380952380952
2014,200000.0,1800.0,9000.0,8,25000.0
1992,280000.0,2000.0,800.0,30,9333.333333333334
2014,180000.0,1600.0,12000.0,8,22500.0
2017,145000.0,2000.0,19450.0,5,29000.0
2015,245000.0,2000.0,19499.0,7,35000.0
2018,33000.0,1800.0,13650.0,4,8250.0
2012,94000.0,2000.0,11650.0,10,9400.0
2017,45000.0,1600.0,14450.0,5,9000.0
2005,280000.0,1600.0,3450.0,17,16470.58823529412
2018,135000.0,2000.0,26990.0,4,33750.0
2014,100050.0,2488.0,19900.0,8,12506.25
1993,10000.0,200.0,1200.0,29,344.82758620689657
2011,500000.0,1200.0,1700.0,11,45454.545454545456
2015,160000.0,1500.0,10000.0,7,22857.14285714286
2008,183800.0,1600.0,4000.0,14,13128.57142857143
2015,153000.0,2500.0,16900.0,7,21857.14285714286
2005,238000.0,1500.0,2500.0,17,14000.0
2007,240000.0,3000.0,12500.0,15,16000.0
2009,120000.0,1600.0,4000.0,13,9230.76923076923
2004,300000.0,1400.0,3800.0,18,16666.666666666668
2017,97864.0,1500.0,8999.0,5,19572.8
2004,120000.0,2500.0,6800.0,18,6666.666666666667
2012,187000.0,1400.0,3300.0,10,18700.0
2014,41000.0,1200.0,5800.0,8,5125.0
2016,174000.0,1500.0,10999.0,6,29000.0
2004,111111.0,1111.0,2222.0,18,6172.833333333333
2006,212000.0,1896.0,2750.0,16,13250.0
2012,88200.0,1200.0,4300.0,10,8820.0
2005,111111.0,1400.0,3200.0,17,6535.941176470588
2012,167200.0,1200.0,4600.0,10,16720.0
2012,88200.0,1200.0,4300.0,10,8820.0
2005,220000.0,1600.0,3800.0,17,12941.176470588236
2015,146000.0,1700.0,12950.0,7,20857.14285714286
2012,180000.0,1300.0,7100.0,10,18000.0
2011,193000.0,1400.0,7599.0,11,17545.454545454544
2015,182000.0,1600.0,16450.0,7,26000.0
2011,72000.0,1400.0,5800.0,11,6545.454545454545
2005,190000.0,2200.0,2500.0,17,11176.470588235294
2007,180000.0,1400.0,3000.0,15,12000.0
2010,116000.0,3000.0,21900.0,12,9666.666666666666
2003,270000.0,3500.0,4500.0,19,14210.526315789473
2016,50000.0,1950.0,29500.0,6,8333.333333333334
2019,4000.0,1460.0,24600.0,3,1333.3333333333333
2005,356000.0,2148.0,7700.0,17,20941.176470588234
2010,230000.0,1500.0,5200.0,12,19166.666666666668
2003,123456.0,1800.0,3000.0,19,6497.684210526316
1999,335000.0,1840.0,1100.0,23,14565.217391304348
2014,179000.0,2000.0,23000.0,8,22375.0
2005,220000.0,2000.0,4200.0,17,12941.176470588236
1990,200000.0,1389.0,800.0,32,6250.0
2016,70000.0,1600.0,13500.0,6,11666.666666666666
2001,35009.0,1900.0,1500.0,21,1667.095238095238
2008,288000.0,300.0,12300.0,14,20571.428571428572
1999,25888.0,1800.0,2350.0,23,1125.5652173913043
2001,2121.0,1600.0,2121.0,21,101.0
1992,304229.0,2000.0,750.0,30,10140.966666666667
2011,110000.0,1400.0,6400.0,11,10000.0
1997,350000.0,1700.0,720.0,25,14000.0
2005,260000.0,2500.0,5000.0,17,15294.117647058823
2008,162000.0,1800.0,6999.0,14,11571.42857142857
2003,236000.0,1600.0,3500.0,19,12421.052631578947
1995,274525.0,1665.0,2450.0,27,10167.592592592593
2010,170000.0,1400.0,4999.0,12,14166.666666666666
2011,117000.0,1200.0,5999.0,11,10636.363636363636
2014,185000.0,1400.0,8700.0,8,23125.0
1993,35621.0,1400.0,1500.0,29,1228.3103448275863
2005,400000.0,2000.0,22000.0,17,23529.41176470588
2007,163000.0,1400.0,2499.0,15,10866.666666666666
2003,157000.0,1100.0,2500.0,19,8263.157894736842
2011,244000.0,1600.0,9600.0,11,22181.81818181818
1994,314000.0,2000.0,2200.0,28,11214.285714285714
2001,450000.0,2500.0,5700.0,21,21428.571428571428
2004,180000.0,1500.0,3300.0,18,10000.0
1997,388000.0,2400.0,3499.0,25,15520.0
2007,245000.0,2000.0,7500.0,15,16333.333333333334
2009,200000.0,1500.0,5200.0,13,15384.615384615385
2011,155000.0,1300.0,4300.0,11,14090.90909090909
2014,167000.0,2143.0,22300.0,8,20875.0
2002,405587.0,1900.0,4000.0,20,20279.35
1992,1000000.0,1800.0,15000.0,30,33333.333333333336
1998,20000.0,1400.0,1500.0,24,833.3333333333334
2011,65000.0,1600.0,3300.0,11,5909.090909090909
2000,316000.0,1600.0,3900.0,22,14363.636363636364
2007,223000.0,2000.0,4700.0,15,14866.666666666666
2009,45000.0,1100.0,2150.0,13,3461.5384615384614
2004,165000.0,1500.0,1600.0,18,9166.666666666666
2014,129000.0,1400.0,7500.0,8,16125.0
2012,75000.0,1229.0,5300.0,10,7500.0
2001,231862.0,1400.0,2900.0,21,11041.047619047618
2001,197000.0,1600.0,3800.0,21,9380.952380952382
2013,172000.0,1300.0,5100.0,9,19111.11111111111
2001,300000.0,1900.0,4700.0,21,14285.714285714286
2009,170000.0,1400.0,7750.0,13,13076.923076923076
2008,300000.0,2200.0,2800.0,14,21428.571428571428
2014,150000.0,1500.0,8000.0,8,18750.0
2004,234100.0,2500.0,6100.0,18,13005.555555555555
2012,200000.0,1300.0,6000.0,10,20000.0
2007,187000.0,2200.0,8800.0,15,12466.666666666666
1988,23000.0,2200.0,2150.0,34,676.4705882352941
2008,200000.0,2200.0,2200.0,14,14285.714285714286
2012,189000.0,2000.0,9200.0,10,18900.0
2009,185000.0,1500.0,4700.0,13,14230.76923076923
2002,256000.0,1600.0,4000.0,20,12800.0
2016,158000.0,3000.0,47999.0,6,26333.333333333332
1999,270000.0,1800.0,2500.0,23,11739.130434782608
2014,123456.0,2200.0,10000.0,8,15432.0
2004,300000.0,2500.0,5800.0,18,16666.666666666668
2004,240000.0,1500.0,2950.0,18,13333.333333333334
2010,168000.0,2400.0,15500.0,12,14000.0
2013,174000.0,1500.0,6450.0,9,19333.333333333332
2009,194000.0,2000.0,9500.0,13,14923.076923076924
2017,141000.0,1600.0,9650.0,5,28200.0
2005,205215.0,1400.0,1333.0,17,12071.470588235294
2006,223000.0,1400.0,5600.0,16,13937.5
1995,22862.0,1119.0,900.0,27,846.7407407407408
2017,88000.0,898.0,6600.0,5,17600.0
2000,217000.0,1246.0,2200.0,22,9863.636363636364
2014,190000.0,2500.0,17800.0,8,23750.0
2006,177000.0,1699.0,5900.0,16,11062.5
2009,220000.0,1400.0,2200.0,13,16923.076923076922
2007,400000.0,2200.0,8700.0,15,26666.666666666668
2014,128000.0,1500.0,10700.0,8,16000.0
2016,127700.0,2000.0,8550.0,6,21283.333333333332
2000,20000.0,2500.0,4000.0,22,909.0909090909091
2011,250000.0,1968.0,7700.0,11,22727.272727272728
2003,470000.0,3000.0,5000.0,19,24736.842105263157
2004,26000.0,1500.0,650.0,18,1444.4444444444443
2009,250000.0,4500.0,34500.0,13,19230.76923076923
2013,125000.0,1600.0,5300.0,9,13888.888888888889
2013,125000.0,1400.0,4900.0,9,13888.888888888889
2011,185000.0,1500.0,3300.0,11,16818.18181818182
2010,156000.0,2000.0,9700.0,12,13000.0
2004,135000.0,1800.0,3150.0,18,7500.0
2012,74000.0,2200.0,7900.0,10,7400.0
2009,160000.0,1200.0,2500.0,13,12307.692307692309
2009,209490.0,2500.0,9999.0,13,16114.615384615385
2008,93000.0,3700.0,10300.0,14,6642.857142857143
1995,301000.0,1789.0,850.0,27,11148.148148148148
2006,170000.0,2300.0,2500.0,16,10625.0
1995,521233.0,3500.0,6999.0,27,19304.925925925927
2014,85000.0,1700.0,10000.0,8,10625.0
2007,89000.0,2000.0,2550.0,15,5933.333333333333
2001,189000.0,2000.0,1600.0,21,9000.0
2005,111000.0,3300.0,5500.0,17,6529.411764705882
2000,165000.0,2200.0,2700.0,22,7500.0
2010,1400.0,1400.0,3200.0,12,116.66666666666667
2007,133500.0,1400.0,3400.0,15,8900.0
2017,12000.0,1500.0,7200.0,5,2400.0
2010,189000.0,1500.0,3550.0,12,15750.0
2006,89000.0,2000.0,3900.0,16,5562.5
1994,277134.0,2000.0,3500.0,28,9897.642857142857
2018,33000.0,1800.0,13650.0,4,8250.0
1988,31000.0,1300.0,8000.0,34,911.7647058823529
2016,80000.0,1600.0,12350.0,6,13333.333333333334
2017,40000.0,2000.0,18450.0,5,8000.0
1994,280000.0,2000.0,2800.0,28,10000.0
2011,181000.0,1500.0,9150.0,11,16454.545454545456
2017,37000.0,1600.0,14650.0,5,7400.0
2012,180000.0,1500.0,6999.0,10,18000.0
2011,200130.0,1800.0,8100.0,11,18193.636363636364
1989,200000.0,2000.0,1100.0,33,6060.606060606061
2007,22000.0,1600.0,3800.0,15,1466.6666666666667
2003,270000.0,1596.0,2950.0,19,14210.526315789473
2014,195000.0,1199.0,6400.0,8,24375.0
2010,200000.0,2000.0,7800.0,12,16666.666666666668
2015,105000.0,2143.0,23000.0,7,15000.0
1996,250000.0,1800.0,2200.0,26,9615.384615384615
2002,250000.0,2200.0,3000.0,20,12500.0
2006,162000.0,2200.0,8300.0,16,10125.0
2015,207000.0,2000.0,12700.0,7,29571.428571428572
1994,293000.0,2000.0,1950.0,28,10464.285714285714
2016,50000.0,1950.0,10900.0,6,8333.333333333334
2019,44000.0,1460.0,24600.0,3,14666.666666666666
2010,79000.0,1800.0,8300.0,12,6583.333333333333
2008,168000.0,1599.0,5900.0,14,12000.0
2016,50000.0,1950.0,29500.0,6,8333.333333333334
2006,125600.0,1800.0,3200.0,16,7850.0
2006,185000.0,2000.0,2300.0,16,11562.5
2008,154000.0,1900.0,2550.0,14,11000.0
2007,120000.0,1400.0,3200.0,15,8000.0
2002,187000.0,3000.0,4000.0,20,9350.0
2006,187000.0,1900.0,4000.0,16,11687.5
1997,18800.0,1600.0,3700.0,25,752.0
2003,270000.0,1600.0,4100.0,19,14210.526315789473
1994,248520.0,2000.0,2400.0,28,8875.714285714286
2003,369000.0,2496.0,4300.0,19,19421.052631578947
2015,78000.0,3000.0,42000.0,7,11142.857142857143
2005,20000.0,2000.0,900.0,17,1176.4705882352941
1991,285000.0,1598.0,1400.0,31,9193.548387096775
2008,206300.0,1422.0,4700.0,14,14735.714285714286
2004,385000.0,2700.0,4300.0,18,21388.88888888889
2009,20000.0,1300.0,4900.0,13,1538.4615384615386
2007,88000.0,2720.0,11999.0,15,5866.666666666667
2001,300000.0,2500.0,4500.0,21,14285.714285714286
2011,186000.0,1500.0,5500.0,11,16909.090909090908
2002,298000.0,2000.0,2200.0,20,14900.0
2020,18000.0,2000.0,28999.0,2,9000.0
2013,177000.0,1968.0,12000.0,9,19666.666666666668
2005,312000.0,200.0,3000.0,17,18352.941176470587
1996,36000.0,1900.0,1150.0,26,1384.6153846153845
2007,100000.0,1400.0,7000.0,15,6666.666666666667
1994,200000.0,2800.0,2000.0,28,7142.857142857143
2001,150000.0,1500.0,1700.0,21,7142.857142857143
2000,5889.0,2000.0,2500.0,22,267.6818181818182
1994,30000.0,1400.0,1400.0,28,1071.4285714285713
2004,112000.0,2000.0,3200.0,18,6222.222222222223
1994,178000.0,1800.0,550.0,28,6357.142857142857
2004,152000.0,1500.0,1400.0,18,8444.444444444445
2005,220000.0,2500.0,5300.0,17,12941.176470588236
2013,85000.0,1600.0,4900.0,9,9444.444444444445
2006,89000.0,2000.0,2600.0,16,5562.5
2008,210000.0,1400.0,6800.0,14,15000.0
1996,220000.0,2500.0,1800.0,26,8461.538461538461
2009,116000.0,1600.0,5399.0,13,8923.076923076924
2001,223000.0,1900.0,1050.0,21,10619.047619047618
2014,135000.0,1995.0,17500.0,8,16875.0
2005,280000.0,1400.0,3300.0,17,16470.58823529412
2010,224000.0,1200.0,4500.0,12,18666.666666666668
2001,65000.0,1200.0,1300.0,21,3095.2380952380954
2008,87500.0,2400.0,2800.0,14,6250.0
2003,189000.0,1400.0,1700.0,19,9947.368421052632
2009,367907.0,1900.0,5400.0,13,28300.53846153846
2004,123000.0,2000.0,2350.0,18,6833.333333333333
2006,123500.0,1400.0,1550.0,16,7718.75
2008,23000.0,800.0,1100.0,14,1642.857142857143
2010,189000.0,1500.0,3800.0,12,15750.0
2009,115000.0,2000.0,5300.0,13,8846.153846153846
2005,156000.0,1400.0,1700.0,17,9176.470588235294
2012,89500.0,2000.0,6500.0,10,8950.0
2011,156000.0,1600.0,1700.0,11,14181.818181818182
2000,198000.0,2000.0,1250.0,22,9000.0
1998,320000.0,1850.0,2400.0,24,13333.333333333334
2020,25000.0,2950.0,43000.0,2,12500.0
1990,160000.0,1300.0,7000.0,32,5000.0
2011,156000.0,1400.0,4200.0,11,14181.818181818182
2008,96000.0,1600.0,4700.0,14,6857.142857142857
2014,89000.0,1600.0,7300.0,8,11125.0
2007,125000.0,2000.0,3150.0,15,8333.333333333334
2012,180000.0,1400.0,8490.0,10,18000.0
2008,123500.0,1500.0,2600.0,14,8821.42857142857
2006,180000.0,1600.0,3200.0,16,11250.0
2008,120000.0,2000.0,5200.0,14,8571.42857142857
2006,125000.0,2200.0,6200.0,16,7812.5
1999,337600.0,1400.0,2700.0,23,14678.260869565218
2015,45000.0,2000.0,8800.0,7,6428.571428571428
1995,220000.0,1800.0,499.0,27,8148.148148148148
2004,450000.0,1400.0,2700.0,18,25000.0
2013,85000.0,1600.0,4300.0,9,9444.444444444445
2005,150000.0,1500.0,1600.0,17,8823.529411764706
2013,84000.0,2000.0,9200.0,9,9333.333333333334
2007,113200.0,1400.0,1800.0,15,7546.666666666667
2006,130000.0,2000.0,2900.0,16,8125.0
2017,88000.0,898.0,6600.0,5,17600.0
2010,310000.0,1298.0,4499.0,12,25833.333333333332
2004,216000.0,2300.0,3550.0,18,12000.0
1999,300000.0,1900.0,1050.0,23,13043.478260869566
2000,232800.0,1900.0,1800.0,22,10581.818181818182
2012,182000.0,1998.0,15200.0,10,18200.0
2003,266000.0,1900.0,1300.0,19,14000.0
2001,266000.0,2200.0,1700.0,21,12666.666666666666
1984,73000.0,1300.0,8500.0,38,1921.0526315789473
1996,268000.0,1800.0,2100.0,26,10307.692307692309
2013,186000.0,2000.0,12400.0,9,20666.666666666668
1999,45000.0,1800.0,1450.0,23,1956.5217391304348
2008,255000.0,2700.0,4650.0,14,18214.285714285714
2011,114000.0,1500.0,6700.0,11,10363.636363636364
2007,480000.0,1400.0,2700.0,15,32000.0
1999,123459.0,1550.0,1550.0,23,5367.782608695652
2005,300000.0,1400.0,2500.0,17,17647.058823529413
2007,89560.0,1100.0,2600.0,15,5970.666666666667
2016,70123.0,2000.0,19650.0,6,11687.166666666666
2014,170000.0,1800.0,10800.0,8,21250.0
2017,28200.0,1500.0,14000.0,5,5640.0
2005,220000.0,3000.0,5200.0,17,12941.176470588236
2005,220000.0,3000.0,5200.0,17,12941.176470588236
2014,60000.0,2000.0,10350.0,8,7500.0
2002,360000.0,1900.0,2800.0,20,18000.0
1998,236598.0,1890.0,3600.0,24,9858.25
2004,200000.0,1600.0,4500.0,18,11111.111111111111
2006,150000.0,1500.0,2300.0,16,9375.0
2009,120000.0,2200.0,7200.0,13,9230.76923076923
2016,130000.0,1500.0,9900.0,6,21666.666666666668
1997,260000.0,2000.0,2200.0,25,10400.0
1991,11111.0,1600.0,850.0,31,358.4193548387097
2015,248800.0,2200.0,20000.0,7,35542.857142857145
2012,162000.0,2000.0,9999.0,10,16200.0
2010,241000.0,1500.0,5100.0,12,20083.333333333332
2011,170000.0,1400.0,5650.0,11,15454.545454545454
1999,333000.0,2500.0,4000.0,23,14478.260869565218
1996,11111.0,1984.0,1000.0,26,427.34615384615387
2009,187000.0,1500.0,3300.0,13,14384.615384615385
2012,90000.0,1400.0,2500.0,10,9000.0
2005,180000.0,2000.0,4500.0,17,10588.235294117647
2018,33000.0,1800.0,13650.0,4,8250.0
2000,222222.0,1900.0,800.0,22,10101.0
2003,302000.0,1800.0,4200.0,19,15894.736842105263
2001,368569.0,3000.0,7500.0,21,17550.904761904763
2007,19600.0,1600.0,6000.0,15,1306.6666666666667
1989,325000.0,2500.0,2000.0,33,9848.484848484848
1987,304472.0,1600.0,900.0,35,8699.2
2005,240000.0,1400.0,5200.0,17,14117.64705882353
2016,50000.0,1950.0,29500.0,6,8333.333333333334
2019,42000.0,1460.0,24600.0,3,14000.0
2005,185000.0,1300.0,2800.0,17,10882.35294117647
2010,250000.0,1600.0,7200.0,12,20833.333333333332
2004,274358.0,1399.0,5200.0,18,15242.111111111111
1994,300000.0,1500.0,750.0,28,10714.285714285714
2011,239000.0,2000.0,11700.0,11,21727.272727272728
1993,400000.0,1800.0,600.0,29,13793.103448275862
1999,500000.0,2000.0,2900.0,23,21739.130434782608
2017,215000.0,1600.0,13399.0,5,43000.0
2008,102000.0,3500.0,2600.0,14,7285.714285714285
2009,240000.0,1998.0,6100.0,13,18461.53846153846
2015,65000.0,772.0,40000.0,7,9285.714285714286
2002,315000.0,1994.0,2600.0,20,15750.0
2010,157000.0,1400.0,7800.0,12,13083.333333333334
2009,279000.0,998.0,3500.0,13,21461.53846153846
2017,203000.0,1997.0,23000.0,5,40600.0
2006,169000.0,2500.0,9999.0,16,10562.5
2011,213000.0,1500.0,5500.0,11,19363.636363636364
2007,291500.0,1368.0,6050.0,15,19433.333333333332
2010,193000.0,1500.0,4150.0,12,16083.333333333334
2005,27000.0,1800.0,6100.0,17,1588.235294117647
2011,220000.0,1600.0,8600.0,11,20000.0
2018,33000.0,1800.0,13750.0,4,8250.0
2017,145000.0,2000.0,19450.0,5,29000.0
2012,94000.0,2000.0,11650.0,10,9400.0
2017,45000.0,1600.0,14450.0,5,9000.0
2013,160000.0,2200.0,14150.0,9,17777.777777777777
2000,340000.0,1800.0,3300.0,22,15454.545454545454
2007,122000.0,2000.0,6299.0,15,8133.333333333333
2006,220000.0,1500.0,3500.0,16,13750.0
2000,480000.0,1985.0,3800.0,22,21818.18181818182
2015,180000.0,1600.0,9100.0,7,25714.285714285714
2012,185000.0,1400.0,8490.0,10,18500.0
2006,123456.0,1300.0,2700.0,16,7716.0
2000,123456.0,2500.0,2000.0,22,5611.636363636364
2001,123456.0,1600.0,2000.0,21,5878.857142857143
2015,101000.0,1300.0,5800.0,7,14428.57142857143
2007,282000.0,1248.0,4100.0,15,18800.0
1992,1000000.0,1008.0,1850.0,30,33333.333333333336
2010,160000.0,1500.0,4199.0,12,13333.333333333334
2003,302000.0,2500.0,3700.0,19,15894.736842105263
2006,181000.0,2700.0,8500.0,16,11312.5
2011,192000.0,1300.0,5500.0,11,17454.545454545456
2010,203650.0,1795.0,8300.0,12,16970.833333333332
2003,190000.0,1800.0,3600.0,19,10000.0
1996,270000.0,1600.0,1800.0,26,10384.615384615385
2014,202870.0,1600.0,5000.0,8,25358.75
2016,153000.0,1500.0,12700.0,6,25500.0
2007,230000.0,1400.0,4100.0,15,15333.333333333334
2012,147000.0,2499.0,15999.0,10,14700.0
2007,10000.0,1600.0,3800.0,15,666.6666666666666
2015,190000.0,1600.0,8990.0,7,27142.85714285714
1993,222222.0,2400.0,2000.0,29,7662.827586206897
2009,228000.0,2500.0,8300.0,13,17538.46153846154
2010,12345.0,1500.0,5500.0,12,1028.75
2009,175000.0,1500.0,4400.0,13,13461.538461538461
2007,300000.0,3000.0,6200.0,15,20000.0
